"effect","mode","method","num_trials","num_detections","total_savings","detection_rate","average_savings"
0.1,"stream","pYEAST6-non-robust",7692,3253,1828.40802121314,0.422906916276651,0.237702550859742
0.1,"stream","mSPRTphi100",7692,155,71.5499668544912,0.0201508060322413,0.00930186776579449
0.1,"stream","mSPRTphi25",7692,85,35.8626947298641,0.0110504420176807,0.00466233680835467
0.1,"stream","mSPRTphi11",7692,65,25.6112860457408,0.00845033801352054,0.0033296003699611
0.1,"stream","mSPRTphi100-non-robust",7692,2130,1516.8442989725,0.276911076443058,0.197197646772296
0.1,"stream","mSPRTphi25-non-robust",7692,1732,1212.82159429897,0.22516900676027,0.157673114183433
0.1,"stream","mSPRTphi11-non-robust",7692,1526,1021.12454424925,0.198387935517421,0.132751500812434
0.1,"stream","GAVI250",7692,105,44.98392442824,0.0136505460218409,0.00584814410143526
0.1,"stream","GAVI500",7692,142,63.1624129930394,0.0184607384295372,0.008211442146781
0.1,"stream","GAVI750",7692,168,77.9812727875373,0.0218408736349454,0.0101379709812191
0.1,"stream","GAVI10K",7692,302,122.10830294995,0.0392615704628185,0.0158747143720684
0.1,"stream","GAVI250-non-robust",7692,1883,1332.63821677163,0.24479979199168,0.173249898176239
0.1,"stream","GAVI500-non-robust",7692,2081,1483.1220583361,0.270540821632865,0.192813580126898
0.1,"stream","GAVI750-non-robust",7692,2164,1534.66307590322,0.28133125325013,0.199514180434636
0.1,"stream","GAVI10K-non-robust",7692,2245,1192.53704010607,0.291861674466979,0.155036016654455
0.1,"stream","LanDeMetsOBF",7692,1374,353.782151143521,0.178627145085803,0.0459935193894333
0.1,"stream","LanDeMetsOBF-non-robust",7692,3593,1460.1397911833,0.467108684347374,0.189825765884465
0.1,"stream","SeqC2ST_QDA",7692,1907,1390.01972157773,0.247919916796672,0.180709792196793
0.1,"stream","Classical",7692,1993,1992.83485250254,0.259100364014561,0.259078893981089
0.1,"stream","Classical-non-robust",7692,3928,3927.67451110344,0.510660426417057,0.510618111167894
0.2,"non-sequential","ttest",7692,5608,0,0.729069162766511,0
0.2,"stream","YEAST",7692,5210,1808.34247596952,0.677327093083723,0.235093925633063
0.2,"stream","YEAST-non-robust",7692,6853,3558.01632416309,0.890925637025481,0.462560624566184
0.2,"stream","pYEAST6",7692,3716,1397.41854491217,0.483099323972959,0.18167167770569
0.2,"stream","pYEAST6-non-robust",7692,6307,3768.15155783891,0.819942797711908,0.489879297690966
0.2,"stream","mSPRTphi100",7692,1100,430.682466025853,0.143005720228809,0.0559909602217697
0.2,"stream","mSPRTphi25",7692,744,273.337669870733,0.0967238689547582,0.0355353184959351
0.2,"stream","mSPRTphi11",7692,570,200.500082863772,0.0741029641185647,0.026066053414427
0.2,"stream","mSPRTphi100-non-robust",7692,4974,3235.16531322502,0.646645865834633,0.420588314251822
0.2,"stream","mSPRTphi25-non-robust",7692,4541,2828.68064302285,0.590353614144566,0.367743193320704
0.2,"stream","mSPRTphi11-non-robust",7692,4244,2559.86484918792,0.551742069682787,0.332795742224119
0.2,"stream","GAVI250",7692,833,319.75381173351,0.108294331773271,0.0415696583116888
0.2,"stream","GAVI500",7692,1026,401.668544912165,0.133385335413417,0.0522189995985654
0.2,"stream","GAVI750",7692,1149,453.282482598608,0.149375975039002,0.0589290799010151
0.2,"stream","GAVI10K",7692,1799,664.59222737819,0.233879355174207,0.0864004455769878
0.2,"stream","GAVI250-non-robust",7692,4695,2982.17152800792,0.610374414976599,0.387697806553292
0.2,"stream","GAVI500-non-robust",7692,4918,3181.50223732179,0.639365574622985,0.413611835325246
0.2,"stream","GAVI750-non-robust",7692,5008,3265.63026184947,0.651066042641706,0.424548915997071
0.2,"stream","GAVI10K-non-robust",7692,5339,2989.0957905204,0.694097763910556,0.38859799668752
0.2,"stream","LanDeMetsOBF",7692,4550,1373.73922770966,0.591523660946438,0.178593243331989
0.2,"stream","LanDeMetsOBF-non-robust",7692,6606,3183.28612860459,0.858814352574103,0.413843750468615
0.2,"stream","SeqC2ST_QDA",7692,2792,1892.98483592974,0.362974518980759,0.24609787258577
0.2,"stream","Classical",7692,5274,5273.56297646613,0.685647425897036,0.685590610565019
0.2,"stream","Classical-non-robust",7692,6834,6833.43370898157,0.888455538221529,0.888381917444302
0.5,"non-sequential","ttest",7692,7692,0,1,0
0.5,"stream","YEAST",7692,7692,5075.87197547237,1,0.659889752401504
0.5,"stream","YEAST-non-robust",7692,7692,6032.6037454425,1,0.784269857701834
0.5,"stream","pYEAST6",7692,7692,5648.34206165064,1,0.734313840568206
0.5,"stream","pYEAST6-non-robust",7692,7692,6685.06935697698,1,0.869093780158214
0.5,"stream","mSPRTphi100",7692,7683,5066.62396420285,0.998829953198128,0.658687462844885
0.5,"stream","mSPRTphi25",7692,7666,4700.52452767652,0.996619864794592,0.611092632303239
0.5,"stream","mSPRTphi11",7692,7642,4470.45566788203,0.9934997399896,0.581182484124029
0.5,"stream","mSPRTphi100-non-robust",7692,7692,6759.1970500494,1,0.878730765737052
0.5,"stream","mSPRTphi25-non-robust",7692,7692,6654.09065296625,1,0.865066387541114
0.5,"stream","mSPRTphi11-non-robust",7692,7692,6573.40246934014,1,0.854576504074381
0.5,"stream","GAVI250",7692,7678,4829.61675505469,0.998179927197088,0.627875293168836
0.5,"stream","GAVI500",7692,7681,5013.38664235997,0.998569942797712,0.651766334160163
0.5,"stream","GAVI750",7692,7683,5104.21826317533,0.998829953198128,0.663574917209481
0.5,"stream","GAVI10K",7692,7687,5111.57805767322,0.99934997399896,0.66453172876667
0.5,"stream","GAVI250-non-robust",7692,7692,6695.82026847832,1,0.870491454560364
0.5,"stream","GAVI500-non-robust",7692,7692,6747.45343055984,1,0.877204034134144
0.5,"stream","GAVI750-non-robust",7692,7692,6765.64708319493,1,0.879569303587484
0.5,"stream","GAVI10K-non-robust",7692,7692,6456.20782233997,1,0.839340590527818
0.5,"stream","LanDeMetsOBF",7692,7692,4798.25348027842,1,0.623797904352369
0.5,"stream","LanDeMetsOBF-non-robust",7692,7692,5851.64070268483,1,0.760743721097871
0.5,"stream","SeqC2ST_QDA",7692,7371,6305.74535962875,0.958268330733229,0.819779687939255
0.5,"stream","Classical",7692,7692,7691.36261186507,1,0.999917136227908
0.5,"stream","Classical-non-robust",7692,7692,7691.36261186507,1,0.999917136227908
