"effect","mode","method","num_trials","num_detections","total_savings","detection_rate","average_savings"
0,"non-sequential","ttest",7692,357,0,0.046411856474259,0
0,"stream","YEAST",7692,332,89.5243619489559,0.0431617264690588,0.0116386325986682
0,"stream","YEAST-non-robust",7692,1273,545.44249254226,0.165496619864795,0.0709103604449115
0,"stream","pYEAST6",7692,131,53.786294332118,0.0170306812272491,0.00699249796309386
0,"stream","pYEAST6-non-robust",7692,1008,619.034554192906,0.131045241809672,0.080477711153524
0,"stream","mSPRTphi100",7692,12,7,0.0015600624024961,0.000910036401456058
0,"stream","mSPRTphi25",7692,7,3.53811733510109,0.000910036401456058,0.000459973652509243
0,"stream","mSPRTphi11",7692,3,1.68569771295989,0.000390015600624025,0.000219149468663533
0,"stream","mSPRTphi100-non-robust",7692,734,597.291349022206,0.0954238169526781,0.0776509814121433
0,"stream","mSPRTphi25-non-robust",7692,558,446.607971494864,0.0725429017160686,0.0580613587486822
0,"stream","mSPRTphi11-non-robust",7692,424,332.96445144183,0.0551222048881955,0.0432871101718448
0,"stream","GAVI250",7692,7,3.61642359960225,0.000910036401456058,0.000470153874103257
0,"stream","GAVI500",7692,11,6.11741796486576,0.00143005720228809,0.00079529614727844
0,"stream","GAVI750",7692,13,7.69754723235002,0.00169006760270411,0.00100072116905226
0,"stream","GAVI10K",7692,22,11.878936029168,0.00286011440457618,0.00154432345673012
0,"stream","GAVI250-non-robust",7692,632,512.283559827645,0.0821632865314613,0.0665995267586642
0,"stream","GAVI500-non-robust",7692,718,581.84777925091,0.09334373374935,0.0756432370320997
0,"stream","GAVI750-non-robust",7692,751,605.579300629763,0.0976339053562142,0.078728458220198
0,"stream","GAVI10K-non-robust",7692,547,330.896005966192,0.0711128445137806,0.0430182015036651
0,"stream","LanDeMetsOBF",7692,210,45.4837587006961,0.0273010920436817,0.00591312515609673
0,"stream","LanDeMetsOBF-non-robust",7692,1013,396.182963208485,0.131695267810712,0.0515058454509211
0,"stream","SeqC2ST_QDA",7692,1824,1372.23044414982,0.237129485179407,0.178397093623222
0,"stream","Classical",7692,321,320.973400729201,0.0417316692667707,0.041728211223245
0,"stream","Classical-non-robust",7692,1110,1109.90802121314,0.144305772230889,0.144293814510289
0.05,"non-sequential","ttest",7692,718,0,0.09334373374935,0
0.05,"stream","YEAST",7692,875,236.455336426914,0.113754550182007,0.0307404233524329
0.05,"stream","YEAST-non-robust",7692,2506,1060.82673185284,0.325793031721269,0.137912991660535
0.05,"stream","pYEAST6",7692,359,144.035797149486,0.046671866874675,0.018725402645539
0.05,"stream","pYEAST6-non-robust",7692,1958,1110.97944978456,0.25455018200728,0.144433105796224
0.05,"stream","mSPRTphi100",7692,43,22.2808253231687,0.00559022360894436,0.00289662315693821
0.05,"stream","mSPRTphi25",7692,16,6.50033145508784,0.00208008320332813,0.000845076892237108
0.05,"stream","mSPRTphi11",7692,8,2.93934371892609,0.00104004160166407,0.000382129968659138
0.05,"stream","mSPRTphi100-non-robust",7692,1270,971.095293337743,0.165106604264171,0.126247438031428
0.05,"stream","mSPRTphi25-non-robust",7692,1001,756.866009280738,0.130135205408216,0.0983965170671787
0.05,"stream","mSPRTphi11-non-robust",7692,827,610.304275770633,0.107514300572023,0.0793427295593646
0.05,"stream","GAVI250",7692,22,9.36211468346039,0.00286011440457618,0.0012171235937936
0.05,"stream","GAVI500",7692,39,19.4332946635731,0.00507020280811232,0.00252642936343904
0.05,"stream","GAVI750",7692,46,23.5349685117667,0.00598023920956838,0.0030596682932614
0.05,"stream","GAVI10K",7692,84,34.641117003646,0.0109204368174727,0.00450352535148804
0.05,"stream","GAVI250-non-robust",7692,1100,840.899237653292,0.143005720228809,0.109321273745878
0.05,"stream","GAVI500-non-robust",7692,1234,948.866340735822,0.160426417056682,0.123357558598001
0.05,"stream","GAVI750-non-robust",7692,1291,984.610705999328,0.167836713468539,0.128004511960391
0.05,"stream","GAVI10K-non-robust",7692,1176,652.972406363938,0.152886115444618,0.0848898084196487
0.05,"stream","LanDeMetsOBF",7692,555,131.7745276765,0.0721528861154446,0.0171313738528991
0.05,"stream","LanDeMetsOBF-non-robust",7692,2132,820.118329466358,0.277171086843474,0.106619647616531
0.05,"stream","SeqC2ST_QDA",7692,1805,1364.34164733179,0.234659386375455,0.177371509013493
0.05,"stream","Classical",7692,887,886.926499834282,0.115314612584503,0.115305057180744
0.05,"stream","Classical-non-robust",7692,2382,2381.80261849518,0.309672386895476,0.309646726273425
0.1,"non-sequential","ttest",7692,1739,0,0.226079043161726,0
0.1,"stream","YEAST",7692,1941,560.13879681803,0.252340093603744,0.0728209564246009
0.1,"stream","YEAST-non-robust",7692,4104,1804.02046735169,0.533541341653666,0.234532042037401
0.1,"stream","pYEAST6",7692,982,362.70641365595,0.127665106604264,0.0471537199240705
0.1,"stream","pYEAST6-non-robust",7692,3313,1825.17252237323,0.430707228289132,0.237281919185287
0.1,"stream","mSPRTphi100",7692,141,67.0583360954591,0.0183307332293292,0.00871793240970607
0.1,"stream","mSPRTphi25",7692,82,36.9530991050712,0.0106604264170567,0.00480409504746116
0.1,"stream","mSPRTphi11",7692,59,24.0671196552867,0.00767030681227249,0.00312885070921564
0.1,"stream","mSPRTphi100-non-robust",7692,2162,1535.84355319855,0.281071242849714,0.199667648621756
0.1,"stream","mSPRTphi25-non-robust",7692,1825,1268.95517069937,0.237259490379615,0.164970771021759
0.1,"stream","mSPRTphi11-non-robust",7692,1589,1061.05261849519,0.206578263130525,0.137942358098698
0.1,"stream","GAVI250",7692,99,44.939592310242,0.0128705148205928,0.00584238069555928
0.1,"stream","GAVI500",7692,136,61.6953927742791,0.0176807072282891,0.00802072188953187
0.1,"stream","GAVI750",7692,155,71.7658269804442,0.0201508060322413,0.00932993070468593
0.1,"stream","GAVI10K",7692,294,120.60531985416,0.0382215288611544,0.0156793187537909
0.1,"stream","GAVI250-non-robust",7692,1927,1368.39401723567,0.250520020800832,0.177898338174164
0.1,"stream","GAVI500-non-robust",7692,2111,1498.60697712961,0.274440977639106,0.194826700094853
0.1,"stream","GAVI750-non-robust",7692,2195,1556.72224063641,0.285361414456578,0.202381986562195
0.1,"stream","GAVI10K-non-robust",7692,2220,1209.22174345377,0.288611544461778,0.157205114853584
0.1,"stream","LanDeMetsOBF",7692,1395,358.547978123964,0.181357254290172,0.0466131016801825
0.1,"stream","LanDeMetsOBF-non-robust",7692,3678,1481.71113689095,0.478159126365055,0.192630153001944
0.1,"stream","SeqC2ST_QDA",7692,1954,1438.10026516407,0.254030161206448,0.186960512891845
0.1,"stream","Classical",7692,1968,1967.83692409683,0.25585023400936,0.25582903329392
0.1,"stream","Classical-non-robust",7692,3992,3991.66920782202,0.518980759230369,0.518937754527044
0.2,"non-sequential","ttest",7692,5546,0,0.721008840353614,0
0.2,"stream","YEAST",7692,5168,1775.77063307923,0.671866874674987,0.230859416676967
0.2,"stream","YEAST-non-robust",7692,6843,3523.90031488235,0.889625585023401,0.458125365949343
0.2,"stream","pYEAST6",7692,3610,1369.37180974478,0.46931877275091,0.178025456285073
0.2,"stream","pYEAST6-non-robust",7692,6274,3708.30850182301,0.815652626105044,0.482099389212559
0.2,"stream","mSPRTphi100",7692,1028,386.901972157773,0.133645345813833,0.0502992683512445
0.2,"stream","mSPRTphi25",7692,654,240.047149486245,0.0850234009360374,0.0312073777283209
0.2,"stream","mSPRTphi11",7692,490,177.641199867418,0.0637025481019241,0.0230942797539545
0.2,"stream","mSPRTphi100-non-robust",7692,4919,3183.98201856144,0.639495579823193,0.413934219781778
0.2,"stream","mSPRTphi25-non-robust",7692,4475,2807.00430891612,0.581773270930837,0.364925157165382
0.2,"stream","mSPRTphi11-non-robust",7692,4185,2541.1779085184,0.544071762870515,0.330366342761102
0.2,"stream","GAVI250",7692,754,280.226383824992,0.0980239209568383,0.0364308871327343
0.2,"stream","GAVI500",7692,947,357.338747099768,0.123114924596984,0.0464558953587842
0.2,"stream","GAVI750",7692,1085,412.105734173019,0.141055642225689,0.0535758884780316
0.2,"stream","GAVI10K",7692,1751,624.819191249586,0.227639105564223,0.0812297440522083
0.2,"stream","GAVI250-non-robust",7692,4636,2951.31181637385,0.602704108164327,0.383685883563944
0.2,"stream","GAVI500-non-robust",7692,4846,3133.13689095124,0.630005200208008,0.407324088787213
0.2,"stream","GAVI750-non-robust",7692,4965,3217.55518727208,0.645475819032761,0.418298906301623
0.2,"stream","GAVI10K-non-robust",7692,5296,2925.62313556514,0.688507540301612,0.380346221472328
0.2,"stream","LanDeMetsOBF",7692,4448,1337.95094464701,0.578263130525221,0.173940580427328
0.2,"stream","LanDeMetsOBF-non-robust",7692,6597,3141.82200861784,0.857644305772231,0.40845319924829
0.2,"stream","SeqC2ST_QDA",7692,2831,1874.92807424595,0.368044721788872,0.24375039966796
0.2,"stream","Classical",7692,5234,5233.56629101701,0.680447217888716,0.68039083346555
0.2,"stream","Classical-non-robust",7692,6830,6829.43404043666,0.887935517420697,0.887861939734355
0.5,"non-sequential","ttest",7692,7692,0,1,0
0.5,"stream","YEAST",7692,7692,5070.89608882999,1,0.65924286126235
0.5,"stream","YEAST-non-robust",7692,7692,6021.27883659267,1,0.782797560659474
0.5,"stream","pYEAST6",7692,7692,5636.04946967188,1,0.732715739686932
0.5,"stream","pYEAST6-non-robust",7692,7692,6671.55585018216,1,0.867336954001841
0.5,"stream","mSPRTphi100",7692,7677,5055.27502485913,0.99804992199688,0.657212041713356
0.5,"stream","mSPRTphi25",7692,7656,4690.81877693073,0.995319812792512,0.609830834234364
0.5,"stream","mSPRTphi11",7692,7637,4460.5499668545,0.99284971398856,0.579894691478744
0.5,"stream","mSPRTphi100-non-robust",7692,7692,6739.26450115979,1,0.876139430728002
0.5,"stream","mSPRTphi25-non-robust",7692,7692,6636.95715942962,1,0.862838944283623
