"effect","mode","method","num_trials","num_detections","total_savings","detection_rate","average_savings"
0,"non-sequential","ttest",7692,366,0,0.047581903276131,0
0,"stream","YEAST",7692,342,92.4734007292012,0.0444617784711388,0.0120220229757152
0,"stream","YEAST-non-robust",7692,1317,560.411750082864,0.171216848673947,0.072856441768443
0,"stream","pYEAST6",7692,123,52.0875041431886,0.015990639625585,0.0067716464044707
0,"stream","pYEAST6-non-robust",7692,1015,612.315379516076,0.131955278211128,0.0796041835044301
0,"stream","mSPRTphi100",7692,7,3.22870401060656,0.000910036401456058,0.000419748311311306
0,"stream","mSPRTphi25",7692,4,1.90578389128273,0.000520020800832033,0.000247761816339409
0,"stream","mSPRTphi11",7692,2,1.31496519721578,0.000260010400416017,0.0001709523137306
0,"stream","mSPRTphi100-non-robust",7692,732,593.369986741796,0.0951638065522621,0.0771411839237905
0,"stream","mSPRTphi25-non-robust",7692,562,455.660009943654,0.0730629225169007,0.0592381708195078
0,"stream","mSPRTphi11-non-robust",7692,443,351.049055353,0.0575923036921477,0.045638202723999
0,"stream","GAVI250",7692,4,2.25986078886311,0.000520020800832033,0.000293793654298376
0,"stream","GAVI500",7692,6,2.8752071594299,0.00078003120124805,0.000373791882401183
0,"stream","GAVI750",7692,7,3.29739807756049,0.000910036401456058,0.000428678897238753
0,"stream","GAVI10K",7692,18,7.46146834603911,0.00234009360374415,0.000970029686172532
0,"stream","GAVI250-non-robust",7692,633,517.567036791516,0.0822932917316693,0.0672864062391466
0,"stream","GAVI500-non-robust",7692,708,578.821428571429,0.0920436817472699,0.075249795706114
0,"stream","GAVI750-non-robust",7692,737,597.50762346702,0.0958138325533021,0.0776790982146411
0,"stream","GAVI10K-non-robust",7692,558,346.562810739145,0.0725429017160686,0.0450549675947927
0,"stream","LanDeMetsOBF",7692,218,46.9129101756712,0.0283411336453458,0.00609892227972844
0,"stream","LanDeMetsOBF-non-robust",7692,1036,411.911584355319,0.134685387415497,0.0535506479921112
0,"stream","SeqC2ST_QDA",7692,1910,1472.89608882996,0.248309932397296,0.191484150913932
0,"stream","Classical",7692,338,337.971992045077,0.0439417576703068,0.0439381164905196
0,"stream","Classical-non-robust",7692,1134,1133.90603248262,0.147425897035881,0.147413680769971
0.05,"non-sequential","ttest",7692,662,0,0.0860634425377015,0
0.05,"stream","YEAST",7692,883,230.625124295658,0.114794591783671,0.0299824654570538
0.05,"stream","YEAST-non-robust",7692,2490,1058.86642359961,0.323712948517941,0.137658141393605
0.05,"stream","pYEAST6",7692,371,140.193652635068,0.0482319292771711,0.018225903878714
0.05,"stream","pYEAST6-non-robust",7692,1940,1126.4394265827,0.252210088403536,0.146442983175078
0.05,"stream","mSPRTphi100",7692,32,15.0193072588664,0.00416016640665627,0.00195258804717452
0.05,"stream","mSPRTphi25",7692,12,5.09985084521047,0.0015600624024961,0.000663007130162568
0.05,"stream","mSPRTphi11",7692,7,1.9171362280411,0.000910036401456058,0.000249237679152509
0.05,"stream","mSPRTphi100-non-robust",7692,1296,976.575074577387,0.168486739469579,0.126959838088584
0.05,"stream","mSPRTphi25-non-robust",7692,1012,753.134902220745,0.131565262610504,0.0979114537468467
0.05,"stream","mSPRTphi11-non-robust",7692,825,602.215445807092,0.107254290171607,0.0782911396005059
0.05,"stream","GAVI250",7692,17,7.73127278753729,0.00221008840353614,0.00100510566660651
0.05,"stream","GAVI500",7692,27,12.7890288365926,0.00351014040561622,0.00166264025436722
0.05,"stream","GAVI750",7692,34,16.3941829632085,0.00442017680707228,0.00213132903837864
0.05,"stream","GAVI10K",7692,78,32.2476798143852,0.0101404056162246,0.00419236607051289
0.05,"stream","GAVI250-non-robust",7692,1097,828.590155783885,0.142615704628185,0.107721029093069
0.05,"stream","GAVI500-non-robust",7692,1246,946.977792509107,0.161986479459178,0.123112037507684
0.05,"stream","GAVI750-non-robust",7692,1307,983.237404706654,0.169916796671867,0.127825975650891
0.05,"stream","GAVI10K-non-robust",7692,1197,663.763755386147,0.155616224648986,0.0862927399097955
0.05,"stream","LanDeMetsOBF",7692,563,129.783062645012,0.0731929277171087,0.0168724730427732
0.05,"stream","LanDeMetsOBF-non-robust",7692,2094,817.705916473319,0.272230889235569,0.106306021382387
0.05,"stream","SeqC2ST_QDA",7692,1790,1342.06977129599,0.232709308372335,0.174476049310451
0.05,"stream","Classical",7692,881,880.926997016913,0.114534581383255,0.114525090615823
0.05,"stream","Classical-non-robust",7692,2327,2326.80717600265,0.302522100884035,0.302497032761655
0.1,"non-sequential","ttest",7692,1791,0,0.232839313572543,0
0.1,"stream","YEAST",7692,1977,576.65777262181,0.257020280811232,0.0749685091812025
0.1,"stream","YEAST-non-robust",7692,4015,1795.40611534639,0.521970878835153,0.233412131480289
0.1,"stream","pYEAST6",7692,1012,374.416556181638,0.131565262610504,0.0486760993475868
0.1,"stream","pYEAST6-non-robust",7692,3200,1837.7857971495,0.416016640665627,0.238921710497855
0.1,"stream","mSPRTphi100",7692,160,69.3868909512761,0.0208008320332813,0.00902065664993189
