"effect","mode","method","num_trials","num_detections","total_savings","detection_rate","average_savings"
0.05,"stream","pYEAST6",7692,363,133.252900232019,0.047191887675507,0.0173235699729613
0.05,"stream","pYEAST6-non-robust",7692,1916,1100.77485913159,0.249089963598544,0.143106455945344
0.05,"stream","mSPRTphi100",7692,42,20.8674179648658,0.00546021840873635,0.00271287285034656
0.05,"stream","mSPRTphi25",7692,16,8.17749419953596,0.00208008320332813,0.0010631167706105
0.05,"stream","mSPRTphi11",7692,9,5.50207159429897,0.00117004680187207,0.000715297919175633
0.05,"stream","mSPRTphi100-non-robust",7692,1275,971.661004308909,0.165756630265211,0.126320983399494
0.05,"stream","mSPRTphi25-non-robust",7692,983,740.868909512757,0.127795111804472,0.0963168109090948
0.05,"stream","mSPRTphi11-non-robust",7692,807,581.501574411668,0.104914196567863,0.0755982286026609
0.05,"stream","GAVI250",7692,25,13.3575571760026,0.00325013000520021,0.00173655189495614
0.05,"stream","GAVI500",7692,36,18.4599767981439,0.0046801872074883,0.00239989297947788
0.05,"stream","GAVI750",7692,45,22.1035797149486,0.00585023400936037,0.00287358030615557
0.05,"stream","GAVI10K",7692,83,36.7127113026185,0.0107904316172647,0.00477284338307573
0.05,"stream","GAVI250-non-robust",7692,1089,827.528173682461,0.141575663026521,0.107582965897356
0.05,"stream","GAVI500-non-robust",7692,1237,943.907358302943,0.160816432657306,0.122712865093986
0.05,"stream","GAVI750-non-robust",7692,1295,985.557921776593,0.168356734269371,0.128127654937155
0.05,"stream","GAVI10K-non-robust",7692,1155,667.709479615513,0.15015600624025,0.0868057045781998
0.05,"stream","LanDeMetsOBF",7692,572,132.608551541266,0.0743629745189808,0.0172398012924163
0.05,"stream","LanDeMetsOBF-non-robust",7692,2063,806.95889956911,0.268200728029121,0.104908853298116
0.05,"stream","SeqC2ST_QDA",7692,1828,1373.05120981108,0.237649505980239,0.178503797427337
0.05,"stream","Classical",7692,856,855.929068611211,0.111284451378055,0.111275229928655
0.05,"stream","Classical-non-robust",7692,2278,2277.81123632749,0.296151846073843,0.296127305814806
0.1,"non-sequential","ttest",7692,1744,0,0.226729069162767,0
0.1,"stream","YEAST",7692,1930,557.340652966523,0.250910036401456,0.0724571831729749
0.1,"stream","YEAST-non-robust",7692,4005,1772.62288697383,0.520670826833073,0.23045019331433
0.1,"stream","pYEAST6",7692,973,359.41241299304,0.126495059802392,0.0467254827084035
0.1,"stream","pYEAST6-non-robust",7692,3249,1822.01077229036,0.422386895475819,0.236870875232757
0.1,"stream","mSPRTphi100",7692,156,70.1184123301293,0.0202808112324493,0.00911575823324614
0.1,"stream","mSPRTphi25",7692,79,36.3998176997017,0.0102704108164327,0.00473216558758472
0.1,"stream","mSPRTphi11",7692,61,28.7300298309579,0.00793031721268851,0.00373505328015573
0.1,"stream","mSPRTphi100-non-robust",7692,2135,1509.15338084191,0.277561102444098,0.196197787420945
0.1,"stream","mSPRTphi25-non-robust",7692,1787,1240.44663573086,0.232319292771711,0.161264513225541
0.1,"stream","mSPRTphi11-non-robust",7692,1558,1042.30502154457,0.202548101924077,0.135505073003715
0.1,"stream","GAVI250",7692,101,43.9132416307591,0.0131305252210088,0.00570894976998948
0.1,"stream","GAVI500",7692,143,64.0945475638051,0.0185907436297452,0.0083326244882742
0.1,"stream","GAVI750",7692,162,72.6030825323169,0.0210608424336973,0.00943877828033241
0.1,"stream","GAVI10K",7692,298,118.050298309579,0.0387415496619865,0.0153471526663519
0.1,"stream","GAVI250-non-robust",7692,1898,1330.48077560491,0.2467498699948,0.172969419605422
0.1,"stream","GAVI500-non-robust",7692,2089,1478.69754723236,0.271580863234529,0.192238370675033
0.1,"stream","GAVI750-non-robust",7692,2162,1527.56579383495,0.281071242849714,0.198591496858417
0.1,"stream","GAVI10K-non-robust",7692,2198,1204.47381504807,0.285751430057202,0.156587859470627
0.1,"stream","LanDeMetsOBF",7692,1404,354.33882996354,0.182527301092044,0.0460658905308815
0.1,"stream","LanDeMetsOBF-non-robust",7692,3552,1449.31165064635,0.461778471138846,0.188418051306077
0.1,"stream","SeqC2ST_QDA",7692,1891,1384.38515081207,0.245839833593344,0.179977268696317
0.1,"stream","Classical",7692,1950,1949.83841564473,0.253510140405616,0.253489133599159
0.1,"stream","Classical-non-robust",7692,3900,3899.67683128906,0.507020280811232,0.506978267198266
0.2,"non-sequential","ttest",7692,5576,0,0.724908996359854,0
0.2,"stream","YEAST",7692,5223,1811.17658269806,0.679017160686427,0.235462374245718
0.2,"stream","YEAST-non-robust",7692,6813,3568.76615843556,0.885725429017161,0.463958158922979
0.2,"stream","pYEAST6",7692,3679,1420.60913158768,0.478289131565263,0.184686574569381
0.2,"stream","pYEAST6-non-robust",7692,6320,3770.95069605568,0.821632865314613,0.490243200215247
0.2,"stream","mSPRTphi100",7692,1099,441.1049055353,0.142875715028601,0.0573459315568513
0.2,"stream","mSPRTphi25",7692,768,279.899071925754,0.0998439937597504,0.0363883348837434
0.2,"stream","mSPRTphi11",7692,583,203.412578720584,0.0757930317212688,0.0264446930213967
0.2,"stream","mSPRTphi100-non-robust",7692,4947,3225.40951276097,0.643135725429017,0.419320009459305
0.2,"stream","mSPRTphi25-non-robust",7692,4505,2849.07499171359,0.585673426937077,0.370394564705355
0.2,"stream","mSPRTphi11-non-robust",7692,4219,2575.77113026185,0.548491939677587,0.334863641479699
0.2,"stream","GAVI250",7692,866,328.652386476633,0.112584503380135,0.0427265193027343
0.2,"stream","GAVI500",7692,1045,413.123881339079,0.135855434217369,0.0537082529041964
0.2,"stream","GAVI750",7692,1150,467.077146171694,0.14950598023921,0.0607224579006362
0.2,"stream","GAVI10K",7692,1814,682.216357308586,0.235829433177327,0.0886916741170808
0.2,"stream","GAVI250-non-robust",7692,4649,2986.65097779248,0.604394175767031,0.388280158319355
0.2,"stream","GAVI500-non-robust",7692,4889,3179.74221080538,0.635595423816953,0.413383022725609
0.2,"stream","GAVI750-non-robust",7692,4985,3259.6677162744,0.648075923036922,0.423773754065834
0.2,"stream","GAVI10K-non-robust",7692,5373,3002.17185946306,0.698517940717629,0.390297953648344
0.2,"stream","LanDeMetsOBF",7692,4490,1375.98293006298,0.583723348933957,0.17888493630564
0.2,"stream","LanDeMetsOBF-non-robust",7692,6598,3195.28820019887,0.857774310972439,0.415404082189141
0.2,"stream","SeqC2ST_QDA",7692,2764,1832.29549221081,0.359334373374935,0.238207942305097
0.2,"stream","Classical",7692,5292,5291.56148491823,0.68798751950078,0.68793051025978
0.2,"stream","Classical-non-robust",7692,6814,6813.43536625701,0.885855434217369,0.885782028894568
0.5,"non-sequential","ttest",7692,7692,0,1,0
0.5,"stream","YEAST",7692,7692,5070.23632747765,1,0.659157088855649
0.5,"stream","YEAST-non-robust",7692,7692,6027.82059993373,1,0.783648023912341
0.5,"stream","pYEAST6",7692,7692,5637.78065959564,1,0.732940803379569
0.5,"stream","pYEAST6-non-robust",7692,7692,6678.98044414967,1,0.86830218982705
0.5,"stream","mSPRTphi100",7692,7682,5054.74013921116,0.99869994799792,0.657142503797602
0.5,"stream","mSPRTphi25",7692,7661,4685.28024527677,0.995969838793552,0.609110796317833
0.5,"stream","mSPRTphi11",7692,7641,4459.44854159762,0.993369734789392,0.579751500467709
0.5,"stream","mSPRTphi100-non-robust",7692,7692,6748.42716274414,1,0.877330624381714
0.5,"stream","mSPRTphi25-non-robust",7692,7692,6645.0863440501,1,0.863895780557736
0.5,"stream","mSPRTphi11-non-robust",7692,7692,6563.72837255529,1,0.853318821185034
0.5,"stream","GAVI250",7692,7670,4811.84545906528,0.997139885595424,0.625564932275778
0.5,"stream","GAVI500",7692,7681,4998.1285217103,0.998569942797712,0.649782699130304
0.5,"stream","GAVI750",7692,7683,5092.32954922108,0.998829953198128,0.662029322571643
0.5,"stream","GAVI10K",7692,7690,5103.17359960229,0.999739989599584,0.663439105512518
0.5,"stream","GAVI250-non-robust",7692,7692,6685.39683460362,1,0.869136353952629
0.5,"stream","GAVI500-non-robust",7692,7692,6735.2413821674,1,0.875616404337935
0.5,"stream","GAVI750-non-robust",7692,7692,6754.76226383793,1,0.878154220467749
0.5,"stream","GAVI10K-non-robust",7692,7692,6454.25132582023,1,0.839086235806063
0.5,"stream","LanDeMetsOBF",7692,7692,4792.5145011601,1,0.623051807223103
0.5,"stream","LanDeMetsOBF-non-robust",7692,7692,5846.99171362286,1,0.760139328344105
0.5,"stream","SeqC2ST_QDA",7692,7402,6298.11965528673,0.962298491939678,0.818788306719544
0.5,"stream","Classical",7692,7692,7691.36261186507,1,0.999917136227908
0.5,"stream","Classical-non-robust",7692,7692,7691.36261186507,1,0.999917136227908
