"effect","mode","method","num_trials","num_detections","total_savings","detection_rate","average_savings"
0,"non-sequential","ttest",7692,374,0,0.0486219448777951,0
0,"stream","YEAST",7692,357,97.2534802784223,0.046411856474259,0.0126434581745219
0,"stream","YEAST-non-robust",7692,1277,552.364683460391,0.166016640665627,0.0718102812611013
0,"stream","pYEAST6",7692,133,54.4675174013921,0.0172906916276651,0.00708106050460116
0,"stream","pYEAST6-non-robust",7692,1028,639.026847862114,0.133645345813833,0.0830768132946067
0,"stream","mSPRTphi100",7692,16,8.81057341730195,0.00208008320332813,0.0011454203610637
0,"stream","mSPRTphi25",7692,7,2.82308584686775,0.000910036401456058,0.000367015840726436
0,"stream","mSPRTphi11",7692,3,1.07374875704342,0.000390015600624025,0.00013959292213253
0,"stream","mSPRTphi100-non-robust",7692,744,596.898326151806,0.0967238689547582,0.0775998863951906
0,"stream","mSPRTphi25-non-robust",7692,559,442.370401060657,0.0726729069162766,0.0575104525559877
0,"stream","mSPRTphi11-non-robust",7692,440,341.190586675506,0.0572022880915237,0.044356550529837
0,"stream","GAVI250",7692,12,5.20036460059662,0.0015600624024961,0.000676074441055203
0,"stream","GAVI500",7692,16,8.53273118992377,0.00208008320332813,0.00110929942666716
0,"stream","GAVI750",7692,17,9.28969174676831,0.00221008840353614,0.0012077082354093
0,"stream","GAVI10K",7692,28,14.8092475969506,0.00364014560582423,0.00192527919877153
0,"stream","GAVI250-non-robust",7692,633,509.117749419955,0.0822932917316693,0.0661879549427919
0,"stream","GAVI500-non-robust",7692,715,578.263175339741,0.092953718148726,0.0751772198829616
0,"stream","GAVI750-non-robust",7692,756,608.155038117334,0.0982839313572543,0.0790633174879529
0,"stream","GAVI10K-non-robust",7692,575,357.587255551873,0.0747529901196048,0.0464882027498535
0,"stream","LanDeMetsOBF",7692,235,51.8801789857474,0.030551222048882,0.0067446930558694
0,"stream","LanDeMetsOBF-non-robust",7692,1022,409.105817036792,0.132865314612584,0.053185883650129
0,"stream","SeqC2ST_QDA",7692,1848,1420.74071925754,0.240249609984399,0.184703681650747
0,"stream","Classical",7692,348,347.971163407357,0.0452418096723869,0.045238060765387
0,"stream","Classical-non-robust",7692,1137,1136.9057838913,0.147815912636505,0.147803664052431
0.05,"non-sequential","ttest",7692,642,0,0.0834633385335413,0
0.05,"stream","YEAST",7692,836,235.843221743454,0.108684347373895,0.0306608452604594
0.05,"stream","YEAST-non-robust",7692,2384,1005.75911501492,0.309932397295892,0.130753915108543
0.05,"stream","pYEAST6",7692,355,140.882167716274,0.046151846073843,0.0183154144196925
0.05,"stream","pYEAST6-non-robust",7692,1855,1056.19481272788,0.241159646385855,0.137310818087347
0.05,"stream","mSPRTphi100",7692,50,25.8963374212794,0.00650026001040042,0.00336665853110757
0.05,"stream","mSPRTphi25",7692,27,11.752071594299,0.00351014040561622,0.00152783042047569
0.05,"stream","mSPRTphi11",7692,18,6.40263506794829,0.00234009360374415,0.000832375853867433
0.05,"stream","mSPRTphi100-non-robust",7692,1221,932.437106397076,0.158736349453978,0.121221672698528
0.05,"stream","mSPRTphi25-non-robust",7692,986,748.955916473315,0.128185127405096,0.0973681638680856
0.05,"stream","mSPRTphi11-non-robust",7692,824,608.523533311235,0.107124284971399,0.0791112237794118
0.05,"stream","GAVI250",7692,31,15.0327311899238,0.00403016120644826,0.00195433322801921
0.05,"stream","GAVI500",7692,42,22.1112860457408,0.00546021840873635,0.00287458216923307
0.05,"stream","GAVI750",7692,53,28.0115180643023,0.00689027561102444,0.00364164301407986
0.05,"stream","GAVI10K",7692,95,42.1823831620815,0.0123504940197608,0.00548392916823733
0.05,"stream","GAVI250-non-robust",7692,1056,814.856811402049,0.137285491419657,0.105935622907183
0.05,"stream","GAVI500-non-robust",7692,1176,905.002320185608,0.152886115444618,0.117655007824442
0.05,"stream","GAVI750-non-robust",7692,1245,947.750082863764,0.16185647425897,0.12321243926986
0.05,"stream","GAVI10K-non-robust",7692,1107,627.93312893603,0.143915756630265,0.0816345721445697
0.05,"stream","LanDeMetsOBF",7692,558,134.830875041432,0.0725429017160686,0.0175287149039823
0.05,"stream","LanDeMetsOBF-non-robust",7692,1989,778.914898906199,0.258580343213729,0.101262987377301
0.05,"stream","SeqC2ST_QDA",7692,1845,1390.64956910839,0.239859594383775,0.180791675651116
0.05,"stream","Classical",7692,837,836.930643022878,0.108814352574103,0.108805335806406
0.05,"stream","Classical-non-robust",7692,2251,2250.81347364933,0.292641705668227,0.292617456272664
0.1,"non-sequential","ttest",7692,1750,0,0.227509100364015,0
0.1,"stream","YEAST",7692,1970,566.128024527676,0.256110244409776,0.0735995871720848
0.1,"stream","YEAST-non-robust",7692,4120,1810.4693404044,0.535621424856994,0.235370429069734
0.1,"stream","pYEAST6",7692,962,352.568859794499,0.125065002600104,0.045835785204693
0.1,"stream","pYEAST6-non-robust",7692,3297,1846.9193735499,0.428627145085803,0.240109122926404
0.1,"stream","mSPRTphi100",7692,135,58.2087338415645,0.0175507020280811,0.00756743809692726
0.1,"stream","mSPRTphi25",7692,70,30.0396088829964,0.00910036401456058,0.00390530536700421
0.1,"stream","mSPRTphi11",7692,49,19.4295657938349,0.00637025481019241,0.00252594459098218
0.1,"stream","mSPRTphi100-non-robust",7692,2172,1532.4211136891,0.282371294851794,0.199222713688131
0.1,"stream","mSPRTphi25-non-robust",7692,1806,1234.63042757706,0.234789391575663,0.160508375920055
0.1,"stream","mSPRTphi11-non-robust",7692,1548,1033.35241962213,0.201248049921997,0.134341188198405
0.1,"stream","GAVI250",7692,95,40.7132913490222,0.0123504940197608,0.00529293959295661
0.1,"stream","GAVI500",7692,123,52.8051044083527,0.015990639625585,0.00686493817061267
0.1,"stream","GAVI750",7692,148,62.4220251905867,0.0192407696307852,0.00811518788229156
0.1,"stream","GAVI10K",7692,287,110.996519721578,0.0373114924596984,0.0144301247687959
0.1,"stream","GAVI250-non-robust",7692,1942,1353.95475638051,0.252470098803952,0.176021159175834
0.1,"stream","GAVI500-non-robust",7692,2127,1501.74005634737,0.276521060842434,0.195234016685826
0.1,"stream","GAVI750-non-robust",7692,2212,1554.07084852503,0.287571502860114,0.202037291799926
0.1,"stream","GAVI10K-non-robust",7692,2257,1233.7160258535,0.293421736869475,0.160389498940913
0.1,"stream","LanDeMetsOBF",7692,1428,354.265909844216,0.185647425897036,0.0460564105361695
0.1,"stream","LanDeMetsOBF-non-robust",7692,3671,1490.73044414983,0.477249089963599,0.193802709847871
0.1,"stream","SeqC2ST_QDA",7692,1821,1353.75016572754,0.236739469578783,0.175994561327034
0.1,"stream","Classical",7692,1993,1992.83485250254,0.259100364014561,0.259078893981089
0.1,"stream","Classical-non-robust",7692,4001,4000.66846204807,0.520150806032241,0.520107704374424
0.2,"non-sequential","ttest",7692,5517,0,0.717238689547582,0
0.2,"stream","YEAST",7692,5220,1806.50944647001,0.678627145085803,0.234855622265993
0.2,"stream","YEAST-non-robust",7692,6830,3557.79226052373,0.887935517420697,0.46253149512789
0.2,"stream","pYEAST6",7692,3671,1405.71486576069,0.477249089963599,0.182750242558592
0.2,"stream","pYEAST6-non-robust",7692,6278,3752.69356977129,0.816172646905876,0.487869678857422
0.2,"stream","mSPRTphi100",7692,1056,408.000331455089,0.137285491419657,0.0530421647757525
0.2,"stream","mSPRTphi25",7692,724,257.612363274776,0.094123764950598,0.0334909468635955
0.2,"stream","mSPRTphi11",7692,535,186.598193569771,0.0695527821112844,0.0242587355134908
0.2,"stream","mSPRTphi100-non-robust",7692,4954,3239.64161418622,0.644045761830473,0.421170256654475
0.2,"stream","mSPRTphi25-non-robust",7692,4516,2846.41183294661,0.587103484139366,0.370048340216669
0.2,"stream","mSPRTphi11-non-robust",7692,4213,2556.85217103082,0.547711908476339,0.332404078397142
0.2,"stream","GAVI250",7692,814,303.386145177329,0.105824232969319,0.0394417765441145
0.2,"stream","GAVI500",7692,994,380.668462048393,0.12922516900676,0.0494888796214759
0.2,"stream","GAVI750",7692,1104,431.194812727876,0.143525741029641,0.0560575679573421
0.2,"stream","GAVI10K",7692,1793,658.748011269472,0.233099323972959,0.0856406670917151
0.2,"stream","GAVI250-non-robust",7692,4685,2995.14700033142,0.609074362974519,0.389384685430502
0.2,"stream","GAVI500-non-robust",7692,4890,3187.48939343714,0.635725429017161,0.414390196754698
0.2,"stream","GAVI750-non-robust",7692,4988,3270.55709313883,0.648465938637546,0.425189429685235
0.2,"stream","GAVI10K-non-robust",7692,5350,2980.57772621813,0.695527821112845,0.387490604032518
0.2,"stream","LanDeMetsOBF",7692,4511,1367.86460059663,0.586453458138326,0.177829511258013
0.2,"stream","LanDeMetsOBF-non-robust",7692,6598,3180.62951607559,0.857774310972439,0.413498377024908
0.2,"stream","SeqC2ST_QDA",7692,2836,1837.87073251574,0.368694747789912,0.238932752537148
0.2,"stream","Classical",7692,5293,5292.56140205445,0.688117524700988,0.688060504687267
0.2,"stream","Classical-non-robust",7692,6809,6808.43578057588,0.885205408216329,0.885132056757134
0.5,"non-sequential","ttest",7692,7692,0,1,0
0.5,"stream","YEAST",7692,7692,5080.30394431556,1,0.660465931398279
0.5,"stream","YEAST-non-robust",7692,7692,6034.28463705668,1,0.784488382352663
0.5,"stream","pYEAST6",7692,7692,5656.20086178323,1,0.735335525452838
0.5,"stream","pYEAST6-non-robust",7692,7692,6685.37338415634,1,0.869133305272535
0.5,"stream","mSPRTphi100",7692,7680,5073.78215114351,0.998439937597504,0.659618064371232
0.5,"stream","mSPRTphi25",7692,7664,4714.92061650648,0.996359854394176,0.61296419871379
0.5,"stream","mSPRTphi11",7692,7643,4484.35556844551,0.993629745189808,0.582989543479656
0.5,"stream","mSPRTphi100-non-robust",7692,7692,6755.21295989363,1,0.878212813298703
0.5,"stream","mSPRTphi25-non-robust",7692,7692,6655.69008949261,1,0.865274322606944
0.5,"stream","mSPRTphi11-non-robust",7692,7692,6572.66895923079,1,0.854481143945761
0.5,"stream","GAVI250",7692,7668,4841.81049055354,0.996879875195008,0.629460542193648
0.5,"stream","GAVI500",7692,7678,5019.81968843221,0.998179927197088,0.652602663602731
0.5,"stream","GAVI750",7692,7682,5110.08203513426,0.99869994799792,0.664337238056976
0.5,"stream","GAVI10K",7692,7689,5118.05833609549,0.999609984399376,0.66537419866036
0.5,"stream","GAVI250-non-robust",7692,7692,6694.43271461687,1,0.870311065342807
0.5,"stream","GAVI500-non-robust",7692,7692,6743.06529665201,1,0.876633553906918
0.5,"stream","GAVI750-non-robust",7692,7692,6761.25049718234,1,0.878997724542686
0.5,"stream","GAVI10K-non-robust",7692,7692,6458.77767649972,1,0.83967468493236
0.5,"stream","LanDeMetsOBF",7692,7692,4802.73193569771,1,0.624380126845776
0.5,"stream","LanDeMetsOBF-non-robust",7692,7692,5854.86576068946,1,0.761162995409447
0.5,"stream","SeqC2ST_QDA",7692,7403,6330.48392442822,0.962428497139886,0.822995830008869
0.5,"stream","Classical",7692,7692,7691.36261186507,1,0.999917136227908
0.5,"stream","Classical-non-robust",7692,7692,7691.36261186507,1,0.999917136227908
