"effect","mode","method","num_trials","num_detections","total_savings","detection_rate","average_savings"
0,"stream","SeqC2ST_QDA",7692,1906,1448.93039443156,0.247789911596464,0.188368486015543
0,"stream","Classical",7692,342,341.971660589989,0.0444617784711388,0.0444580942004666
0,"stream","Classical-non-robust",7692,1154,1153.90437520718,0.150026001040042,0.150013569319706
0.05,"non-sequential","ttest",7692,630,0,0.0819032761310452,0
0.05,"stream","YEAST",7692,869,232.103248259861,0.112974518980759,0.0301746292589523
0.05,"stream","YEAST-non-robust",7692,2480,1036.79723235002,0.322412896515861,0.134789031766773
0.05,"stream","pYEAST6",7692,377,139.675091150149,0.0490119604784191,0.018158488189047
0.05,"stream","pYEAST6-non-robust",7692,1911,1101.06935697713,0.248439937597504,0.143144742196715
0.05,"stream","mSPRTphi100",7692,39,18.8671693735499,0.00507020280811232,0.00245283013176676
0.05,"stream","mSPRTphi25",7692,19,7.2602751077229,0.00247009880395216,0.000943873518944735
0.05,"stream","mSPRTphi11",7692,10,3.69754723235002,0.00130005200208008,0.000480700368220231
0.05,"stream","mSPRTphi100-non-robust",7692,1270,990.055684454747,0.165106604264171,0.128712387474616
0.05,"stream","mSPRTphi25-non-robust",7692,1014,773.899651972153,0.13182527301092,0.100610979195548
0.05,"stream","mSPRTphi11-non-robust",7692,818,599.835018230029,0.106344253770151,0.0779816716367693
0.05,"stream","GAVI250",7692,23,9.50455750745774,0.00299011960478419,0.00123564190164557
0.05,"stream","GAVI500",7692,34,15.8626947298641,0.00442017680707228,0.0020622328041945
0.05,"stream","GAVI750",7692,43,20.2738647663242,0.00559022360894436,0.00263570784793606
0.05,"stream","GAVI10K",7692,79,33.2193404043752,0.0102704108164327,0.00431868700004878
0.05,"stream","GAVI250-non-robust",7692,1119,861.8247431223,0.145475819032761,0.11204169827383
0.05,"stream","GAVI500-non-robust",7692,1249,968.025439177982,0.162376495059802,0.125848341026779
0.05,"stream","GAVI750-non-robust",7692,1286,1002.01814716605,0.167186687467499,0.13026756983438
0.05,"stream","GAVI10K-non-robust",7692,1145,632.12396420285,0.14885595423817,0.0821794025224714
0.05,"stream","LanDeMetsOBF",7692,559,130.65694398409,0.0726729069162766,0.0169860821612182
0.05,"stream","LanDeMetsOBF-non-robust",7692,2048,801.125621478292,0.266250650026001,0.10415049681205
0.05,"stream","SeqC2ST_QDA",7692,1853,1432.57797480942,0.240899635985439,0.186242586428681
0.05,"stream","Classical",7692,882,881.926914153141,0.114664586583463,0.11465508504331
0.05,"stream","Classical-non-robust",7692,2320,2319.80775604906,0.301612064482579,0.301587071769248
0.1,"non-sequential","ttest",7692,1778,0,0.231149245969839,0
0.1,"stream","YEAST",7692,1988,565.770881670534,0.258450338013521,0.0735531567434391
0.1,"stream","YEAST-non-robust",7692,4089,1810.39932051708,0.531591263650546,0.235361326120265
0.1,"stream","pYEAST6",7692,972,352.946304275771,0.126365054602184,0.0458848549500482
0.1,"stream","pYEAST6-non-robust",7692,3316,1864.56455087837,0.431097243889756,0.242403087737698
0.1,"stream","mSPRTphi100",7692,138,58.4311402055021,0.0179407176287051,0.00759635208079851
0.1,"stream","mSPRTphi25",7692,68,26.9967683128936,0.00884035361414457,0.00350972026948695
0.1,"stream","mSPRTphi11",7692,51,19.2122969837587,0.00663026521060842,0.00249769851582926
0.1,"stream","mSPRTphi100-non-robust",7692,2194,1543.22522373219,0.28523140925637,0.200627304177352
0.1,"stream","mSPRTphi25-non-robust",7692,1831,1253.93188597945,0.238039521580863,0.163017665883964
0.1,"stream","mSPRTphi11-non-robust",7692,1602,1056.82167716274,0.208268330733229,0.137392313723705
0.1,"stream","GAVI250",7692,93,35.9845873384156,0.0120904836193448,0.00467818348133329
0.1,"stream","GAVI500",7692,127,52.1052369903878,0.0165106604264171,0.00677395176682109
0.1,"stream","GAVI750",7692,155,65.9504474643686,0.0201508060322413,0.00857390112641297
0.1,"stream","GAVI10K",7692,299,115.738813390786,0.0388715548621945,0.0150466476067064
0.1,"stream","GAVI250-non-robust",7692,1958,1367.11327477627,0.25455018200728,0.177731834994315
0.1,"stream","GAVI500-non-robust",7692,2155,1506.13954259199,0.280161206448258,0.195805972775869
0.1,"stream","GAVI750-non-robust",7692,2239,1566.76566125291,0.291081643265731,0.203687683470217
0.1,"stream","GAVI10K-non-robust",7692,2309,1250.76698707326,0.300182007280291,0.162606212568026
0.1,"stream","LanDeMetsOBF",7692,1444,359.798309579052,0.187727509100364,0.0467756512713277
0.1,"stream","LanDeMetsOBF-non-robust",7692,3657,1491.44796155122,0.475429017160686,0.193895990841292
0.1,"stream","SeqC2ST_QDA",7692,1965,1460.32673185284,0.255460218408736,0.189850069143634
0.1,"stream","Classical",7692,2034,2033.83145508789,0.264430577223089,0.264408665508046
0.1,"stream","Classical-non-robust",7692,3977,3976.6704507786,0.517030681227249,0.516987838114743
0.2,"non-sequential","ttest",7692,5526,0,0.718408736349454,0
0.2,"stream","YEAST",7692,5165,1773.02577063309,0.671476859074363,0.230502570285113
0.2,"stream","YEAST-non-robust",7692,6799,3528.08261518066,0.883905356214249,0.458669086736956
0.2,"stream","pYEAST6",7692,3582,1362.14501160093,0.465678627145086,0.177085934945519
0.2,"stream","pYEAST6-non-robust",7692,6267,3734.13357640041,0.814742589703588,0.485456783203382
0.2,"stream","mSPRTphi100",7692,1077,415.89550878356,0.140015600624025,0.0540685788850182
0.2,"stream","mSPRTphi25",7692,716,261.588912827312,0.093083723348934,0.0340079189843099
0.2,"stream","mSPRTphi11",7692,550,189.469008949287,0.0715028601144046,0.024631956441665
0.2,"stream","mSPRTphi100-non-robust",7692,4901,3181.87744448123,0.637155486219449,0.413660614207128
0.2,"stream","mSPRTphi25-non-robust",7692,4472,2805.45541929067,0.581383255330213,0.364723793459525
0.2,"stream","mSPRTphi11-non-robust",7692,4178,2512.87156115345,0.543161726469059,0.326686370404765
0.2,"stream","GAVI250",7692,811,306.694647000331,0.105434217368695,0.0398718989860025
0.2,"stream","GAVI500",7692,1004,382.866423599603,0.13052522100884,0.0497746260529905
0.2,"stream","GAVI750",7692,1125,439.559910507126,0.146255850234009,0.0571450741688932
0.2,"stream","GAVI10K",7692,1763,652.930808750414,0.229199167966719,0.0848844005135744
0.2,"stream","GAVI250-non-robust",7692,4632,2961.88167053361,0.602184087363494,0.385060019570152
0.2,"stream","GAVI500-non-robust",7692,4844,3136.2469340404,0.629745189807592,0.407728410561674
0.2,"stream","GAVI750-non-robust",7692,4943,3215.91705336422,0.642615704628185,0.418085940374964
0.2,"stream","GAVI10K-non-robust",7692,5309,2949.07797480943,0.690197607904316,0.383395472544128
0.2,"stream","LanDeMetsOBF",7692,4468,1342.20135896587,0.580863234529381,0.174493156391818
0.2,"stream","LanDeMetsOBF-non-robust",7692,6555,3155.79308916143,0.852184087363494,0.410269512371481
0.2,"stream","SeqC2ST_QDA",7692,2810,1864.38481935698,0.365314612584503,0.242379721705276
0.2,"stream","Classical",7692,5233,5232.56637388078,0.680317212688508,0.680260839038063
0.2,"stream","Classical-non-robust",7692,6780,6779.43818362527,0.881435257410296,0.881362218360019
0.5,"non-sequential","ttest",7692,7692,0,1,0
0.5,"stream","YEAST",7692,7692,5071.72414650318,1,0.659350513065936
0.5,"stream","YEAST-non-robust",7692,7692,6027.96619158104,1,0.783666951583599
0.5,"stream","pYEAST6",7692,7692,5644.61302618496,1,0.733829046565907
0.5,"stream","pYEAST6-non-robust",7692,7692,6681.586426914,1,0.868640981138066
0.5,"stream","mSPRTphi100",7692,7681,5061.17625124296,0.998569942797712,0.657979231830859
0.5,"stream","mSPRTphi25",7692,7661,4695.55543586346,0.995969838793552,0.61044662452723
0.5,"stream","mSPRTphi11",7692,7646,4464.02751077231,0.994019760790432,0.580346790272012
0.5,"stream","mSPRTphi100-non-robust",7692,7692,6747.48707325127,1,0.877208407858979
0.5,"stream","mSPRTphi25-non-robust",7692,7692,6644.16995359603,1,0.863776645033285
0.5,"stream","mSPRTphi11-non-robust",7692,7692,6563.38523367561,1,0.853274211346284
0.5,"stream","GAVI250",7692,7672,4824.60283394101,0.99739989599584,0.627223457350626
0.5,"stream","GAVI500",7692,7678,5005.34910507125,0.998179927197088,0.650721412515763
0.5,"stream","GAVI750",7692,7683,5099.58319522706,0.998829953198128,0.662972334272889
0.5,"stream","GAVI10K",7692,7689,5107.02021876038,0.999609984399376,0.663939186006289
0.5,"stream","GAVI250-non-robust",7692,7692,6686.75969506104,1,0.869313532899251
0.5,"stream","GAVI500-non-robust",7692,7692,6736.0328140534,1,0.875719294598726
0.5,"stream","GAVI750-non-robust",7692,7692,6753.45326483232,1,0.877984043789953
0.5,"stream","GAVI10K-non-robust",7692,7692,6452.96345707648,1,0.838918806172189
0.5,"stream","LanDeMetsOBF",7692,7692,4791.66771627446,1,0.622941720784511
0.5,"stream","LanDeMetsOBF-non-robust",7692,7692,5848.58037785885,1,0.760345862956169
0.5,"stream","SeqC2ST_QDA",7692,7446,6341.1776599271,0.96801872074883,0.824386071233373
0.5,"stream","Classical",7692,7692,7691.36261186507,1,0.999917136227908
0.5,"stream","Classical-non-robust",7692,7692,7691.36261186507,1,0.999917136227908
