"effect","mode","method","num_trials","num_detections","total_savings","detection_rate","average_savings"
0.05,"stream","GAVI250",7692,20,10.0023201856148,0.00260010400416017,0.00130035363827546
0.05,"stream","GAVI500",7692,38,17.9907192575406,0.00494019760790432,0.00233888705896264
0.05,"stream","GAVI750",7692,49,23.0454093470335,0.00637025481019241,0.00299602305603659
0.05,"stream","GAVI10K",7692,95,38.899154789526,0.0123504940197608,0.00505709240633464
0.05,"stream","GAVI250-non-robust",7692,1094,833.274444812723,0.142225689027561,0.108330011026095
0.05,"stream","GAVI500-non-robust",7692,1195,913.72920119323,0.15535621424857,0.118789547737029
0.05,"stream","GAVI750-non-robust",7692,1248,953.357142857135,0.162246489859594,0.123941386226877
0.05,"stream","GAVI10K-non-robust",7692,1154,658.359380178986,0.150026001040042,0.0855901430289893
0.05,"stream","LanDeMetsOBF",7692,569,139.300381173351,0.0739729589183567,0.0181097739434934
0.05,"stream","LanDeMetsOBF-non-robust",7692,2073,814.80742459397,0.269500780031201,0.105929202365311
0.05,"stream","SeqC2ST_QDA",7692,1784,1353.9148989062,0.231929277171087,0.176015977496906
0.05,"stream","Classical",7692,864,863.928405701036,0.112324492979719,0.112315185348549
0.05,"stream","Classical-non-robust",7692,2307,2306.80883327809,0.299921996879875,0.299897144211921
0.1,"non-sequential","ttest",7692,1726,0,0.224388975559022,0
0.1,"stream","YEAST",7692,1907,533.503231687106,0.247919916796672,0.0693581944471016
0.1,"stream","YEAST-non-robust",7692,3959,1738.79656943985,0.514690587623505,0.226052596131026
0.1,"stream","pYEAST6",7692,920,327.012180974478,0.119604784191368,0.0425132840580445
0.1,"stream","pYEAST6-non-robust",7692,3189,1780.37993039445,0.414586583463339,0.23145864929725
0.1,"stream","mSPRTphi100",7692,124,55.0674511103745,0.016120644825793,0.00715905500654895
0.1,"stream","mSPRTphi25",7692,66,26.7205004971826,0.00858034321372855,0.00347380401679441
0.1,"stream","mSPRTphi11",7692,43,17.383162081538,0.00559022360894436,0.0022599014666586
0.1,"stream","mSPRTphi100-non-robust",7692,2120,1486.15926416971,0.275611024440978,0.19320843267937
0.1,"stream","mSPRTphi25-non-robust",7692,1717,1179.5277593636,0.22321892875715,0.153344742506969
0.1,"stream","mSPRTphi11-non-robust",7692,1497,988.47911832946,0.194617784711388,0.128507425679857
0.1,"stream","GAVI250",7692,82,33.7627610208817,0.0106604264170567,0.00438933450609486
0.1,"stream","GAVI500",7692,113,49.0642194232682,0.0146905876235049,0.00637860366917163
0.1,"stream","GAVI750",7692,140,61.9034637056679,0.0182007280291212,0.00804777219262453
0.1,"stream","GAVI10K",7692,273,106.349685117667,0.0354914196567863,0.0138260121057809
0.1,"stream","GAVI250-non-robust",7692,1875,1299.45102751077,0.243759750390016,0.16893539099204
0.1,"stream","GAVI500-non-robust",7692,2055,1441.66365594962,0.267160686427457,0.18742377222434
0.1,"stream","GAVI750-non-robust",7692,2155,1507.86004308916,0.280161206448258,0.196029646787463
0.1,"stream","GAVI10K-non-robust",7692,2188,1189.33559827644,0.284451378055122,0.15461981256844
0.1,"stream","LanDeMetsOBF",7692,1353,333.711136890951,0.175897035881435,0.0433841831631502
0.1,"stream","LanDeMetsOBF-non-robust",7692,3516,1417.97323500166,0.457098283931357,0.184343894305989
0.1,"stream","SeqC2ST_QDA",7692,2021,1482.01889294001,0.262740509620385,0.192670162888717
0.1,"stream","Classical",7692,1931,1930.83999005639,0.251040041601664,0.25101923947691
0.1,"stream","Classical-non-robust",7692,3872,3871.67915147468,0.503380135205408,0.503338423228637
0.2,"non-sequential","ttest",7692,5586,0,0.726209048361934,0
0.2,"stream","YEAST",7692,5191,1793.55999337092,0.674856994279771,0.23317212602326
0.2,"stream","YEAST-non-robust",7692,6852,3546.01930725888,0.890795631825273,0.461000949981654
0.2,"stream","pYEAST6",7692,3636,1393.3646834604,0.472698907956318,0.181144654636037
0.2,"stream","pYEAST6-non-robust",7692,6306,3757.59645343055,0.8198127925117,0.488507079229141
0.2,"stream","mSPRTphi100",7692,1076,420.220914816043,0.139885595423817,0.054630904162252
0.2,"stream","mSPRTphi25",7692,701,258.607308584687,0.0911336453458138,0.0336202949278064
0.2,"stream","mSPRTphi11",7692,538,187.479035465694,0.0699427977119085,0.0243732495405219
0.2,"stream","mSPRTphi100-non-robust",7692,4965,3220.8086675505,0.645475819032761,0.418721875656591
0.2,"stream","mSPRTphi25-non-robust",7692,4505,2825.50190586674,0.585673426937077,0.367329940960314
0.2,"stream","mSPRTphi11-non-robust",7692,4196,2550.84239310574,0.545501820072803,0.331622776014786
0.2,"stream","GAVI250",7692,816,304.214782896918,0.106084243369735,0.0395495037567496
0.2,"stream","GAVI500",7692,1002,388.596619158104,0.130265210608424,0.0505195812738045
0.2,"stream","GAVI750",7692,1131,444.294497845542,0.147035881435257,0.0577605951437262
0.2,"stream","GAVI10K",7692,1733,668.184040437521,0.225299011960478,0.0868673999528759
0.2,"stream","GAVI250-non-robust",7692,4665,2962.72704673513,0.606474258970359,0.385169922872482
0.2,"stream","GAVI500-non-robust",7692,4892,3167.47431223065,0.635985439417577,0.411788132115269
0.2,"stream","GAVI750-non-robust",7692,5009,3251.35938017893,0.651196047841914,0.422693627168348
0.2,"stream","GAVI10K-non-robust",7692,5348,2974.7586178323,0.695267810712428,0.386734089681787
0.2,"stream","LanDeMetsOBF",7692,4494,1357.08302949951,0.584243369734789,0.176427850948974
0.2,"stream","LanDeMetsOBF-non-robust",7692,6585,3178.31165064636,0.856084243369735,0.413197042465726
0.2,"stream","SeqC2ST_QDA",7692,2830,1881.00513755386,0.367914716588664,0.244540449499982
0.2,"stream","Classical",7692,5263,5262.56388796762,0.684217368694748,0.684160671862665
0.2,"stream","Classical-non-robust",7692,6838,6837.43337752648,0.888975559022361,0.888901895154249
0.5,"non-sequential","ttest",7692,7692,0,1,0
0.5,"stream","YEAST",7692,7692,5091.72870401064,1,0.661951209569766
0.5,"stream","YEAST-non-robust",7692,7692,6040.32051706993,1,0.785273078142216
0.5,"stream","pYEAST6",7692,7692,5666.09736493206,1,0.73662212232606
0.5,"stream","pYEAST6-non-robust",7692,7692,6686.6382167715,1,0.869297740089898
0.5,"stream","mSPRTphi100",7692,7679,5101.29607225721,0.998309932397296,0.663195017194125
0.5,"stream","mSPRTphi25",7692,7655,4735.8608717269,0.995189807592304,0.615686540786129
0.5,"stream","mSPRTphi11",7692,7631,4506.38863109049,0.992069682787311,0.585853956200011
0.5,"stream","mSPRTphi100-non-robust",7692,7692,6755.03413987372,1,0.878189565766215
0.5,"stream","mSPRTphi25-non-robust",7692,7692,6653.57010275081,1,0.864998713306137
0.5,"stream","mSPRTphi11-non-robust",7692,7692,6573.57880344689,1,0.854599428425233
0.5,"stream","GAVI250",7692,7663,4863.76458402387,0.996229849193968,0.632314688510644
0.5,"stream","GAVI500",7692,7677,5046.02543917801,0.99804992199688,0.65600954747504
0.5,"stream","GAVI750",7692,7680,5137.01450116008,0.998439937597504,0.667838598694758
0.5,"stream","GAVI10K",7692,7690,5136.63208485251,0.999739989599584,0.66778888258613
0.5,"stream","GAVI250-non-robust",7692,7692,6692.8523367581,1,0.870105608002874
0.5,"stream","GAVI500-non-robust",7692,7692,6743.2670699367,1,0.876659785483191
0.5,"stream","GAVI750-non-robust",7692,7692,6761.0676168376,1,0.878973949146854
0.5,"stream","GAVI10K-non-robust",7692,7692,6465.01102088156,1,0.840485052116687
0.5,"stream","LanDeMetsOBF",7692,7692,4815.89277427909,1,0.626091104300454
0.5,"stream","LanDeMetsOBF-non-robust",7692,7692,5861.58021213129,1,0.762035909013428
0.5,"stream","SeqC2ST_QDA",7692,7407,6300.33534968511,0.962948517940718,0.819076358513405
0.5,"stream","Classical",7692,7692,7691.36261186507,1,0.999917136227908
0.5,"stream","Classical-non-robust",7692,7692,7691.36261186507,1,0.999917136227908
